time,xi_x,xi_y,xi_z,d_var_theta_x,d_var_theta_y,d_var_theta_z,var_theta_x,var_theta_y,var_theta_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.11,0.04994764376250327,0.05300859282663195,0.04545270384502098,36.828782601225015,7.879575813278444,20.3372870516589,4.562302469182481,3.7761617053928394,3.142918014444159,-0.4574677689247259,-0.466497095125591,-0.4472659494296636,0.012364243673651226,0.012670100516155173,0.011984293488854266,-1.27387353950729,-1.337815307187349,-1.1791837494634592
0.12,0.07027950730281685,0.05185507296911496,0.0593540066716538,32.19275211968242,3.7681036325777164,18.493861220624062,4.884229990379305,3.8138427417186165,3.3278566266503997,-0.2980250395108085,-0.32572027389247876,-0.2974456195417031,0.00938399327854314,0.009412897777230384,0.009009837293437234,-1.6840169609312488,-1.309257603586401,-1.4628245295996745
0.13,0.0889295473040761,0.04516487967942551,0.07400448801748905,27.24337952587856,0.5975563161756521,16.181229009039647,5.156663785638091,3.819818304880373,3.489668916740796,-0.18935207301516965,-0.23399801176940205,-0.19301404916859316,0.007490472548391443,0.007072917659536364,0.007079696801751302,-2.0498361281367523,-1.1660697615727287,-1.7550578474108491
0.14,0.09873552875248848,0.03413756364499276,0.08396502284893614,22.942171008282926,-1.700279768252737,14.027692171110802,5.38608549572092,3.802815507197846,3.629945838451904,-0.12264545422964615,-0.1748049375017383,-0.1251066215767333,0.006264018006094982,0.00532486828451898,0.005828630585983969,-2.238692673112552,-0.9268478907703902,-1.9502004078177986
0.15,0.10226897306374916,0.0211137404323396,0.09057005375957106,19.174911437109348,-3.3369897536085413,11.989375720156207,5.5778346100920135,3.7694456096617603,3.7498395956534663,-0.08239995721357783,-0.13613962491226575,-0.08109639714957091,0.005440018433959203,0.003963472035396323,0.00501766661448826,-2.3057609322096337,-0.6300595293017697,-2.0783259159447525
0.16,0.10114416652133507,0.007738603503436803,0.09435275373478991,15.882404359537166,-4.462126508540432,10.084944616612852,5.736658653687385,3.724824344576356,3.850689041819595,-0.058931067022042066,-0.11114641307881437,-0.05314104240512581,0.004850707763738782,0.0028520079046081793,0.004486256190437002,-2.283220155517025,-0.28817746203803535,-2.151195756479708
0.17,0.09674173911541128,-0.0047053784474835325,0.0960326821410975,13.002910040119012,-5.086098787014989,8.289881149951835,5.866687754088575,3.673963356706206,3.9335878533191133,-0.045783349401781845,-0.08122198775392704,-0.03565622570890453,0.004392874269720964,0.002039788027068909,0.0041296939333479565,-2.1974185274498903,0.19707552752007385,-2.1832967450681537
0.18,0.08994259807655425,-0.01402530033967686,0.0960179881775498,10.506258818726,-5.688696572995208,6.594607643792653,5.971750342275835,3.617076390976254,3.99953392975704,-0.03897205838032024,-0.04694190183962668,-0.0250830606942377,0.004003153685917762,0.0015703690086726423,0.0038788633264055794,-2.064640286571321,0.4542675618782901,-2.182654986647387
0.19,0.08144603068723821,-0.021967780715814733,0.09454059583314312,8.362747962824091,-6.152012669492036,5.013858758965933,6.055377821904076,3.5555562642813334,4.049672517346699,-0.03590092313843285,-0.024164364007802475,-0.01912078419829913,0.0036441444545334332,0.0013287253685946175,0.003687655484422588,-1.8975216258065843,0.6464788252340093,-2.1537084448383075
0.2,0.07195059691026096,-0.029019829577869416,0.09183819144141658,6.529611150114814,-6.450337034440706,3.5594370698619575,6.120673933405224,3.4910528939369265,4.085266888045319,-0.0347557811143968,-0.00967961991853335,-0.016156903802517913,0.003296586643389465,0.001231929169409284,0.003526086446397409,-1.708722649942239,0.8076892226984185,-2.1009181698978465
0.21,0.06205280741112862,-0.035216415532712375,0.08831962636587898,4.964455724136216,-6.608308300443388,2.213112002656435,6.170318490646586,3.4249698109324926,4.1073980080718835,-0.03436784619424572,-0.0005414174012964151,-0.01489097436554207,0.002952908181447008,0.0012265149953963198,0.0033771767027419883,-1.5090780123043233,0.944609047912632,-2.032049704983855
0.22,0.05211359334938681,-0.04048416644960007,0.08418530808559321,3.641394410691718,-6.661260109806748,0.9726776649676347,6.206732434753504,3.358357209834425,4.11712478472156,-0.03415392903954928,0.004921281873226269,-0.014618577701725727,0.0026113688910515153,0.0012757278141285824,0.003230990925724731,-1.3049013232423914,1.058416337671493,-1.9508284582481887
0.23,0.042425276217785246,-0.044788146978998356,0.07961382995633048,2.5349097947954364,-6.639944681120055,-0.16564566277463522,6.232081532701458,3.2919577630232246,4.115468328093814,-0.03378070944069047,0.007800640125222871,-0.014866746093864916,0.002273561796644611,0.0013537342153808112,0.0030823234647860817,-1.1012242850152683,1.149980154591134,-1.8605739993255905
0.24,0.03321583125012051,-0.04813320396577225,0.07474687294073856,1.6209435930532603,-6.567244855657938,-1.203045715968285,6.2482909686319905,3.2262853144666455,4.1034378709341315,-0.03311084788448182,0.008870724794569393,-0.015339935668221158,0.0019424533177997926,0.001442441463326505,0.00292892410810387,-0.9018212114738241,1.2203963971874787,-1.7639091306715347
0.25,0.0246650633025558,-0.05057050756682324,0.0697256411166789,0.8765451425277726,-6.462298037858588,-2.1453736692015903,6.2570564200572685,3.1616623340880596,4.0819841342421155,-0.03219574565278694,0.008715579405122645,-0.015830780787190538,0.0016204958612719231,0.0015295972573777315,0.0027706163002319643,-0.7094269465265999,1.271346901574062,-1.6634842073072402
0.26,0.01690304562881284,-0.052170523379870826,0.06463775937025229,0.2796330755623031,-6.332554405538309,-2.9880294211537666,6.259852750812891,3.0983367900326764,4.052103840030578,-0.031273704494931776,0.007765555124459568,-0.016246936439831508,0.0013077588163226054,0.001607252808622327,0.0026081469358336493,-0.5254286056808235,1.3046580783379895,-1.560920716804337
0.27,0.010065193160723851,-0.05314186218094186,0.059589482722110176,-0.19740098658684943,-6.169344509146781,-3.731182476659163,6.257878740947023,3.0366433449412087,4.014792015263986,-0.030219060816435172,0.006462990365851691,-0.016504807142110743,0.0010055682081582537,0.001671882712280844,0.002443098864412542,-0.35057166464253176,1.3248445838024248,-1.4582535130541738
0.28,0.004254888820161895,-0.053668486586578634,0.05478037494662136,-0.579093659753231,-5.967401008795703,-4.394292454475409,6.2520878043494905,2.9769693348532518,3.9708490907192324,-0.027382647859807936,0.00509597297704055,-0.01645225663382229,0.0007317417295601744,0.0017228424420512496,0.0022785762980743187,-0.181974151110294,1.3357928498988598,-1.3595011841373787
