time,d_delta_roll,d_delta_pitch,d_delta_yaw,delta_roll,delta_pitch,delta_yaw
14.55,-0.030503037790371196,-0.03294498064388282,-0.004056053834865327,-0.016457619461004547,-0.004631182149368421,-0.000848126100416314
14.56,-0.02941668104306068,-0.03555117592253451,-0.00421163812304491,-0.016751786271435153,-0.004986693908593766,-0.0008902424816467631
14.57,-0.028348090324841244,-0.03829295569627557,-0.004367931501439587,-0.017035267174683566,-0.005369623465556522,-0.000933921796661159
14.58,-0.02727574443059831,-0.04116801398041958,-0.004524775346493119,-0.01730802461898955,-0.005781303605360718,-0.0009791695501260903
14.59,-0.026148704496041356,-0.04414485210790414,-0.004681991897367138,-0.017569511663949964,-0.0062227521264397595,-0.0010259894690997618
14.6,-0.024888228877821827,-0.04715895603891588,-0.004839447006353725,-0.017818393952728183,-0.006694341686828918,-0.0010743839391632991
14.61,-0.023406722776855307,-0.05012794472147476,-0.00499711634667706,-0.018052461180496734,-0.007195621134043665,-0.0011243551026300696
14.620000000000001,-0.021635174424569956,-0.052980099862518296,-0.005155118896191588,-0.018268812924742434,-0.007725422132668848,-0.0011759062915919856
14.63,-0.019540810815109166,-0.05567723078649228,-0.005313696833989472,-0.018464221032893528,-0.00828219444053377,-0.0012290432599318802
14.64,-0.017125260762958394,-0.05821777487276927,-0.005473156839400107,-0.01863547364052311,-0.008864372189261463,-0.0012837748283258813
14.65,-0.014409664417065648,-0.06062312787868005,-0.005633807608204434,-0.018779570284693767,-0.009470603468048264,-0.0013401129044079256
14.66,-0.011419391227366849,-0.06291998195114047,-0.005795918153022313,-0.018893764196967436,-0.01009980328755967,-0.0013980720859381487
14.67,-0.008175704719991253,-0.06512818242694286,-0.005959700995148217,-0.018975521244167348,-0.010751085111829099,-0.0014576690958896308
14.68,-0.004694438529922018,-0.0672560278898833,-0.006125312853609751,-0.019022465629466568,-0.011423645390727932,-0.0015189222244257285
14.69,-0.0009884658884111858,-0.06930058954400405,-0.006292864107891377,-0.01903235028835068,-0.012116651286167972,-0.0015818508655046422
14.700000000000001,0.002929056480772227,-0.07125017915980351,-0.006462430884533094,-0.019003059723542957,-0.012829153077766007,-0.0016464751743499732
14.71,0.007042345432871799,-0.0730872430405136,-0.006634066115172111,-0.01893263626921424,-0.013560025508171142,-0.0017128158355016942
14.72,0.011332074095344438,-0.07479101531547727,-0.006807807485011743,-0.018819315528260796,-0.014307935661325915,-0.0017808939103518117
14.73,0.015775738622404098,-0.07633977241411963,-0.006983681171733079,-0.018661558142036756,-0.01507133338546711,-0.0018507307220691424
14.74,0.02034888041946549,-0.07771265711090851,-0.00716170103480426,-0.018458069337842102,-0.015848459956576195,-0.001922347732417185
14.75,0.025026685294268824,-0.07889103871426678,-0.007341863583900862,-0.018207802484899414,-0.016637370343718864,-0.0019957663682561937
14.76,0.02978556599402793,-0.0798593846297295,-0.007524139585264159,-0.017909946824959135,-0.01743596419001616,-0.0020710077641088354
14.77,0.03460447866728525,-0.08060566234728606,-0.007708463487270261,-0.017563902038286283,-0.01824202081348902,-0.002148092398981538
14.780000000000001,0.0394658678516336,-0.08112134227579298,-0.007894721933111326,-0.017169243359769947,-0.01905323423624695,-0.002227039618312651
14.790000000000001,0.04435623769060895,-0.08140110157774907,-0.00808274251951064,-0.016725680982863856,-0.01986724525202444,-0.0023078670435077576
14.8,0.049266388095494634,-0.0814423256823307,-0.00827228373000599,-0.01623301710190891,-0.02068166850884775,-0.0023905898808078176
14.81,0.05419133338016457,-0.0812444747809675,-0.008463026693793244,-0.015691103768107267,-0.021494113256657423,-0.00247522014774575
14.82,0.05912986723245735,-0.08080835042237912,-0.008654569148206408,-0.015099805095782693,-0.022302196760881215,-0.002561765839227814
14.83,0.06408372475476912,-0.08013529461264401,-0.00884642170916562,-0.014458967848235003,-0.023103549707007655,-0.0026502300563194703
14.84,0.06905644029886653,-0.0792264065426447,-0.009038006223886291,-0.013768403445246338,-0.0238958137724341,-0.0027406101185583334
14.85,0.07329545544469236,-0.07808196161347467,-0.00922865540858974,-0.013035448890799415,-0.024676633388568847,-0.002832896672644231
14.86,0.060045766937959516,-0.07670747357503166,-0.009417366324983762,-0.01243499122141982,-0.025443708124319165,-0.0029270703358940686
14.870000000000001,0.04740577446580146,-0.07510048003077649,-0.009603622748922892,-0.011960933476761805,-0.02619471292462693,-0.0030231065633832977
14.88,0.03526618478095543,-0.0732436436495025,-0.009786519119483906,-0.011608271628952251,-0.026927149361121953,-0.0031209717545781367
14.89,0.023689449528795516,-0.07086430152153314,-0.009963459674896001,-0.011371377133664297,-0.027635792376337284,-0.0032206063513270967
14.9,0.012521157315722127,-0.06832023193985282,-0.010136672192093719,-0.011246165560507075,-0.028318994695735813,-0.003321973073248034
14.91,0.0016804133960205553,-0.06565004035618402,-0.010303440106831135,-0.01122936142654687,-0.028975495099297654,-0.0034250074743163456
14.92,-0.00881119025663743,-0.06283669448277443,-0.01046301932912833,-0.011317473329113243,-0.0296038620441254,-0.003529637667607629
14.93,-0.01894278382833263,-0.059864023671578476,-0.010613928277377265,-0.01150690116739657,-0.030202502280841183,-0.0036357769503814015
14.94,-0.028706140731685245,-0.05671791130221751,-0.010754733069859038,-0.011793962574713423,-0.03076968139386336,-0.003743324281079992
14.950000000000001,-0.03808789628877053,-0.05338515282917922,-0.010883830279672612,-0.012174841537601127,-0.03130353292215515,-0.003852162583876718
14.96,-0.0470692427665103,-0.04985414913992112,-0.010999508142014367,-0.01264553396526623,-0.031802074413554364,-0.003962157665296862
14.97,-0.055629848964276335,-0.04611609201082731,-0.011099909325443674,-0.013201832454908994,-0.03226323533366264,-0.004073156758551299
14.98,-0.06375292788584326,-0.04216561393117904,-0.011183008168388301,-0.013839361733767427,-0.03268489147297443,-0.004184986840235182
14.99,-0.07142843109290845,-0.038000560923211635,-0.011246568146638766,-0.01455364604469651,-0.03306489708220655,-0.004297452521701569
15.0,-0.07865327298246488,-0.03362120491997353,-0.011288086013192956,-0.015340178774521158,-0.03340110913140629,-0.004410333381833499
15.01,-0.08542935512547853,-0.02902943267897634,-0.011304711162718868,-0.016194472325775942,-0.03369140345819605,-0.004523380493460688
15.02,-0.0917609574574739,-0.02422825834191425,-0.01129312588672228,-0.01711208190035068,-0.033933686041615195,-0.004636311752327911
15.030000000000001,-0.09765269346447325,-0.019221694488873203,-0.011249357807448106,-0.018088608834995412,-0.03412590298650393,-0.004748805330402392
15.040000000000001,-0.10310841753032338,-0.01401482205953658,-0.011168467896609708,-0.019119693010298647,-0.034266051207099295,-0.004860490009368489
15.05,-0.1081308844100375,-0.008613866626563493,-0.011043990255094092,-0.020201001854399023,-0.03435218987336493,-0.0049709299119194295
15.06,-0.11272178669356955,-0.0030261209551903645,-0.010866821683507534,-0.02132821972133472,-0.03438245108291683,-0.005079598128754505
15.07,-0.116877406351925,0.0037666272879634533,-0.01062122318465782,-0.02249699378485397,-0.03434478481003719,-0.005185810360601083
15.08,-0.12060338216060931,0.010789455751711807,-0.010283448285840793,-0.023703027606460064,-0.03423689025252007,-0.005288644843459491
15.09,-0.12390322945606003,0.01793021758417218,-0.009772316011185004,-0.024942059901020663,-0.03405758807667835,-0.005386368003571341
15.1,-0.12496771611207913,0.02521921377093314,-0.008852535101735587,-0.026191737062141455,-0.03380539593896902,-0.005474893354588697
15.11,-0.12569644255687873,0.03254614653283017,-0.00823246188605331,-0.027448701487710243,-0.03347993447364072,-0.00555721797344923
15.120000000000001,-0.12642213624755244,0.03982852332775158,-0.007583998512834537,-0.028712922850185767,-0.033081649240363206,-0.005633057958577575
15.13,-0.1270555189900244,0.047082803225216685,-0.007112626217732492,-0.029983478040086012,-0.03261082120811104,-0.005704184220754901
15.14,-0.12751686505755708,0.054274751013095646,-0.006722523781742137,-0.031258646690661585,-0.032068073697980086,-0.005771409458572322
15.15,-0.1277747747026861,0.061408171305852965,-0.006443182621852728,-0.032536394437688444,-0.031453991984921555,-0.005835841284790849
15.16,-0.12800197652934014,0.06851521589664933,-0.006245295404580235,-0.03381641420298184,-0.03076883982595506,-0.005898294238836652
15.17,-0.13035316492397003,0.07616125020249837,-0.006121156774136723,-0.03511994585222154,-0.030007227323930078,-0.005959505806578019
15.18,-0.14197546389905008,0.08678953170983236,-0.006055337773638342,-0.036539700491212045,-0.029139332006831754,-0.006020059184314403
15.19,-0.13372704367021407,0.09255145542629453,-0.0060380964188574485,-0.037876970927914186,-0.028213817452568807,-0.006080440148502977
15.200000000000001,-0.11878887714336989,0.09517055593482104,-0.006046668330455945,-0.039064859699347886,-0.027262111893220597,-0.006140906831807536
15.21,-0.11602322674939622,0.1009419998352723,-0.006073835248798419,-0.04022509196684185,-0.026252691894867872,-0.00620164518429552
15.22,-0.11570104959702587,0.10745801648776411,-0.006112402779347832,-0.041382102462812105,-0.02517811172999023,-0.006262769212088999
15.23,-0.11469750080302488,0.11382156044427058,-0.006152201810008973,-0.04252907747084236,-0.024039896125547525,-0.006324291230189088
15.24,-0.11308760203982116,0.12002900618336271,-0.0061859729678300154,-0.04365995349124057,-0.022839606063713897,-0.006386150959867389
15.25,-0.11094260109985882,0.11525201869355246,-0.006207152074344552,-0.04476937950223916,-0.021687085876778374,-0.006448222480610834
15.26,-0.10836134207231413,0.09634144472740032,-0.006212687873215224,-0.0458529929229623,-0.020723671429504372,-0.006510349359342986
15.27,-0.10538692783907386,0.07828476347289653,-0.006193476085794264,-0.04690686220135304,-0.019940823794775405,-0.0065722841202009285
15.280000000000001,-0.10203025556275197,0.06121917066298708,-0.006147075399900441,-0.047927164756980556,-0.019328632088145534,-0.006633754874199933
15.290000000000001,-0.09831251860558612,0.04522365662654806,-0.0060693193157556335,-0.048910289943036415,-0.018876395521880054,-0.00669444806735749
15.3,-0.09425394342965193,0.03006676957332638,-0.005957663443764381,-0.04985282937733294,-0.01857572782614679,-0.006754024701795133
15.31,-0.08987304018413783,0.01566984242107565,-0.005810009283854764,-0.05075155977917432,-0.018419029401936033,-0.006812124794633681
15.32,-0.08518818853875837,0.0021022580296314736,-0.005625060918576813,-0.0516034416645619,-0.01839800682163972,-0.00686837540381945
15.33,-0.08021924590350366,-0.010595338898058651,-0.005402212933014107,-0.05240563412359694,-0.018503960210620306,-0.006922397533149591
15.34,-0.5400056794015762,-0.3644246055940512,-0.005141493114615252,-0.0578056909176127,-0.02214820626656082,-0.006973812464295744
15.35,0.012378853521287592,-0.0994906440618173,-0.006401905522074959,-0.05768190238239983,-0.023143112707178993,-0.007037831519516493
15.36,0.028143997675020904,-0.12343831065220211,-0.00509585723094888,-0.05740046240564962,-0.024377495813701015,-0.007088790091825982
15.370000000000001,0.02755388560663241,-0.1262566644983698,-0.004842118300954247,-0.0571249235495833,-0.025640062458684713,-0.007137211274835524
15.38,0.02684744671499839,-0.12543939699328258,-0.004151870993209704,-0.056856449082433314,-0.026894456428617538,-0.007178729984767622
15.39,0.026095728481763614,-0.12216137735299215,-0.0034855751157490886,-0.05659549179761568,-0.02811607020214746,-0.007213585735925112
15.4,0.024957197332033443,-0.11704331709920818,-0.002763311193775854,-0.05634591982429535,-0.02928650337313954,-0.007241218847862871
15.41,0.023423273602863393,-0.11061737923641082,-0.0020418131146770144,-0.056111687088266714,-0.030392677165503645,-0.007261636979009641
15.42,0.021588970632190452,-0.10337464298157592,-0.0013305641492693601,-0.055895797381944806,-0.03142642359531941,-0.007274942620502335
15.43,0.019628496981655086,-0.09297560776647906,-0.0006189776502146041,-0.055699512412128255,-0.032356179672984195,-0.0072811323970044806
15.44,0.017653025099321207,-0.0833582576484534,3.836384665290016e-05,-0.05552298216113504,-0.03318976224946873,-0.007280748758537951
15.450000000000001,0.01579628511235076,-0.07518906172964548,0.0006601267279095005,-0.05536501931001153,-0.03394165286676518,-0.007274147491258856
15.46,0.014282615109085295,-0.0683976571316737,0.0012403210723047342,-0.05522219315892068,-0.03462562943808192,-0.007261744280535809
15.47,0.013282907355466889,-0.06287006778498513,0.0017828476603017965,-0.05508936408536601,-0.03525433011593177,-0.007243915803932791
15.48,0.012909935841982745,-0.058493315130943024,0.0022914100080041327,-0.05496026472694618,-0.035839263267241205,-0.00722100170385275
15.49,0.013226817064955376,-0.05514658958162574,0.0027711696657923696,-0.054827996556296624,-0.03639072916305746,-0.007193290007194826
15.5,0.014253523350273023,-0.05269978739977474,0.0032274908797350066,-0.054685461322793893,-0.03691772703705521,-0.007161015098397476
15.51,0.015971119128942945,-0.05101361171215829,0.003665659875178695,-0.054525750131504465,-0.037427863154176795,-0.0071243584996456884
15.52,0.018323751069361127,-0.04994087665730898,0.004090505301069698,-0.05434251262081086,-0.037927271920749885,-0.007083453446634991
15.530000000000001,0.02121753928475617,-0.04932693672986643,0.004506171781874617,-0.054130337227963295,-0.038420541288048546,-0.007038391728816245
15.540000000000001,0.02451428605768813,-0.04900757409312598,0.004915951793245783,-0.05388519436738641,-0.038910617028979806,-0.006989232210883787
15.55,0.028015117159165603,-0.04880142758636202,0.005322173143625777,-0.05360504319579475,-0.039398631304843425,-0.006936010479447529
15.56,0.03142206550071658,-0.048490536025933506,0.0057261089308866045,-0.05329082254078759,-0.03988353666510276,-0.006878749390138663
15.57,0.03424447008168119,-0.0477714070701829,0.006127864253984636,-0.05294837783997078,-0.04036125073580459,-0.006817470747598816
15.58,0.03554267964696367,-0.04611914415969873,0.006526134688109787,-0.05259295104350114,-0.04082244217740158,-0.006752209400717718
15.59,0.03306463837684587,-0.04232489714446558,0.006917535000169624,-0.05226230465973268,-0.041245691148846235,-0.006683034050716022
15.6,0.01894495932268142,-0.03216418889770534,0.007294343227247091,-0.052072855066505865,-0.04156733303782329,-0.006610090618443551
15.610000000000001,-0.1456672348748812,0.06103484672161025,0.007633769844515741,-0.05352952741525468,-0.04095698457060719,-0.006533752919998393
15.620000000000001,0.12630273641622797,-0.09329785940586613,0.007610946272881877,-0.0522665000510924,-0.04188996316466585,-0.0064576434572695745
15.63,0.2572560481210967,-0.1597835350601601,0.008356558700196533,-0.04969393956988143,-0.043487798515267455,-0.006374077870267609
15.64,0.23056930563038605,-0.13355441675017984,0.00902378263646203,-0.04738824651357757,-0.04482334268276925,-0.0062838400439029895
15.65,0.21025589971032363,-0.10716243803473177,0.009569198475486554,-0.045285687516474334,-0.04589496706311657,-0.006188148059148124
15.66,0.19524842368444556,-0.08743565669266279,0.010073846962659595,-0.043333203279629876,-0.0467693236300432,-0.006087409589521528
15.67,0.18083398959696656,-0.07122829204144177,0.010510591635439957,-0.04152486338366021,-0.04748160655045762,-0.005982303673167128
15.68,0.16673554760490128,-0.05746297860717561,0.010878444635922746,-0.039857507907611195,-0.048056236336529376,-0.005873519226807901
15.69,-0.14798654302245456,-0.8584091784096755,0.011178042730678833,-0.04133737333783574,-0.05664032812062613,-0.005761738799501113
15.700000000000001,0.1976110474436776,0.12869317501074407,0.014018551976430212,-0.039361262863398964,-0.05535339637051869,-0.005621553279736811
15.71,0.1893925388663739,0.1622131463574461,0.012538707593855988,-0.03746733747473523,-0.05373126490694423,-0.005496166203798251
15.72,0.17975153771789673,0.14207312786088117,0.012715237948065543,-0.03566982209755626,-0.05231053362833542,-0.005369013824317596
15.73,0.17012833192482996,0.12229270839870043,0.01237648819514722,-0.03396853877830796,-0.051087606544348414,-0.005245248942366124
15.74,0.1600968244173375,0.10463733436808192,0.012097798872670509,-0.03236757053413458,-0.0500412332006676,-0.0051242709536394185
15.75,0.15037793329499338,0.08880360707315976,0.011785050039365325,-0.030863791201184647,-0.049153197129936,-0.005006420453245765
15.76,0.1412808256093858,0.07447215734068904,0.011495866704853114,-0.029450982945090787,-0.048408475556529114,-0.004891461786197234
15.77,0.13259786967220516,0.062022143280327235,0.011236556241918773,-0.028125004248368737,-0.047788254123725844,-0.0047790962237780465
15.780000000000001,0.12332171374040045,0.05259356551981062,0.011015111722216435,-0.026891787110964734,-0.047262318468527735,-0.004668945106555882
15.790000000000001,0.1075022601005456,0.052511435163439174,0.010829133973087187,-0.02581676450995928,-0.04673720411689335,-0.00456065376682501
15.8,0.06723315986248951,0.07915372298456846,0.010657446556052073,-0.025144432911334384,-0.04594566688704766,-0.00445407930126449
15.81,0.11282991512095158,0.014809714089578041,0.010437420779119078,-0.024016133760124868,-0.04579756974615188,-0.004349705093473299
15.82,0.08532304287683738,-0.05045184596237215,0.010437443522248603,-0.023162903331356493,-0.0463020882057756,-0.0042453306582508135
15.83,0.06986915369026786,-0.05244876623027239,0.010534508935301534,-0.022464211794453813,-0.04682657586807833,-0.004139985568897798
15.84,0.05332968799065478,-0.05195663952675911,0.01059548726466479,-0.021930914914547264,-0.047346142263345915,-0.0040340306962511506
15.85,0.0463671884073978,-0.04279227950023684,0.01067314430777358,-0.021467243030473284,-0.04777406505834828,-0.003927299253173415
15.860000000000001,0.03797110676971638,-0.03442371872417943,0.01071991093444429,-0.02108753196277612,-0.04811830224559008,-0.003820100143828972
15.870000000000001,0.03148575227806105,-0.025088164777942512,0.010742414027080047,-0.020772674439995507,-0.0483691838933695,-0.0037126760035581714
15.88,0.024668549926355754,-0.01629055887219255,0.010729371534711598,-0.02052598894073195,-0.04853208948209142,-0.0036053822882110556
15.89,-0.2759878534882429,0.10282752721123156,0.010681546136331918,-0.02328586747561438,-0.04750381420997911,-0.0034985668268477364
15.9,-0.017329022694929128,-0.02781114916110397,0.0105202985382213,-0.023459157702563672,-0.04778192570159015,-0.0033933638414655235
15.91,-0.04091410702316575,-0.025685045611101798,0.010506038024970781,-0.02386829877279533,-0.04803877615770117,-0.0032883034612158158
15.92,-0.035680553606484366,-0.009474153526263546,0.010384688756425637,-0.024225104308860174,-0.048133517692963805,-0.0031844565736515594
15.93,-0.0333494209819134,0.004890826215794092,0.010238375049916607,-0.02455859851867931,-0.048084609430805864,-0.0030820728231523934
15.94,-0.03251783569930344,0.017048432731847862,0.010054830279449168,-0.024883776875672343,-0.04791412510348739,-0.002981524520357902
15.950000000000001,-0.03299913399257168,0.027522883175439078,0.009842065039776658,-0.02521376821559806,-0.047638896271733,-0.0028831038699601353
15.96,-0.03395837556262338,0.03671582958599329,0.009603589540420418,-0.025553351971224294,-0.047271737975873064,-0.002787067974555931
15.97,-0.03512213882466336,0.04490053147344519,0.009344817128026104,-0.02590457335947093,-0.046822732661138615,-0.00269361980327567
15.98,-0.0362463724449677,0.05222811006761663,0.009070708247271023,-0.026267037083920607,-0.04630045156046245,-0.0026029127208029596
15.99,-0.03722379900192316,0.05878815385609176,0.008786174195545162,-0.026639275073939837,-0.04571257002190153,-0.002515050978847508
16.0,-0.03798921026017299,0.06460858466842509,0.008495738502177472,-0.027019167176541566,-0.04506648417521728,-0.0024300935938257333
16.01,-0.038516304552427855,0.06965803237405946,0.008203560485844882,-0.027404330222065846,-0.04436990385147669,-0.0023480579889672845
16.02,-0.038794257208484145,0.07381065895283717,0.00791340924981225,-0.027792272794150686,-0.04363179726194832,-0.002268923896469162
16.03,-0.038766026577100626,0.07886087073562659,0.007637027340398458,-0.028179933059921693,-0.04284318855459205,-0.0021925536230651774
16.04,-0.038450474472969565,0.08201788933277931,0.007363533041787329,-0.02856443780465139,-0.04202300966126426,-0.002118918292647304
16.05,-0.037845415478520134,0.08033303310302833,0.0071020379803489395,-0.02894289195943659,-0.041219679330233974,-0.0020478979128438148
16.06,-0.03651319061932995,0.0624161328627742,0.006856012627499055,-0.02930802386562989,-0.04059551800160623,-0.0019793377865688242
16.07,-0.03121104293550614,-0.06143052382709291,0.00663964271740055,-0.029620134294984952,-0.04120982323987716,-0.0019129413593948188
16.080000000000002,-0.043179297004387635,0.14253436979916204,0.006539518239376534,-0.030051927265028828,-0.03978447954188554,-0.0018475461770010534
16.09,-0.03987914849948171,0.16145950966868625,0.00612378628793842,-0.030450718750023646,-0.03816988444519868,-0.0017863083141216691
16.1,-0.03824483179157864,0.1707147364667903,0.005901474419573224,-0.030833167067939433,-0.03646273708053077,-0.001727293569925937
16.11,-0.036347319898600655,0.1635478370450961,0.005656978987576904,-0.03119664026692544,-0.03482725871007981,-0.001670723780050168
16.12,-0.03405045160354073,0.15516571254986403,0.005443519299696518,-0.03153714478296085,-0.03327560158458117,-0.0016162885870532027
16.13,-0.03154801074082447,0.14767810047312258,0.005253470231071446,-0.031852624890369094,-0.031798820579849944,-0.0015637538847424882
16.14,-0.028983179492947514,0.140757418720066,0.005090405304369926,-0.03214245668529857,-0.030391246392649285,-0.001512849831698789
16.15,-0.026430629047373227,0.13403106503669177,0.004953199487494526,-0.0324067629757723,-0.029050935742282367,-0.0014633178368238437
16.16,-0.02393498771082503,0.1272311893353558,0.004840936625262741,-0.03264611285288055,-0.027778623848928808,-0.0014149084705712164
16.17,-0.02151712986565349,0.12017236265517622,0.004752119517966674,-0.032861284151537086,-0.026576900222377044,-0.0013673872753915497
16.18,-0.019182008888003754,0.11270435057416123,0.004685211987798074,-0.033053104240417124,-0.02544985671663543,-0.0013205351555135689
16.19,-0.01692269999819282,0.10470671979307215,0.004638793177463789,-0.03322233124039905,-0.02440278951870471,-0.001274147223738931
16.2,-0.014718451560696205,0.09618734032211763,0.004611776277034383,-0.03336951575600601,-0.02344091611548353,-0.0012280294609685871
16.21,-0.012470813617515869,0.08717839686252113,0.004603582475586329,-0.033494223892181166,-0.02256913214685832,-0.0011819936362127239
16.22,-0.009285846391373226,0.0777448787124439,0.004614253596376164,-0.0335870823560949,-0.02179168335973388,-0.0011358511002489621
16.23,0.09764994817829037,0.07270672606528798,0.00464476246986209,-0.032610582874312,-0.021064616099081,-0.0010894034755503411
16.240000000000002,0.0549860866475845,0.059998004053887846,0.00476282860592532,-0.032060722007836155,-0.020464636058542124,-0.001041775189491088
16.25,0.14033447634697996,0.050216094403351105,0.004840932890943661,-0.030657377244366357,-0.01996247511450861,-0.0009933658605816513
16.26,-0.007509160118361474,0.037520959567818715,0.004988953692726524,-0.030732468845549973,-0.019587265518830423,-0.000943476323654386
16.27,-0.08173954560809957,0.024914078067303724,0.004975049166176313,-0.03154986430163097,-0.019338124738157384,-0.0008937258319926229
16.28,-0.07761996852203312,-0.563418684993852,0.004882113608455205,-0.0323260639868513,-0.024972311588095902,-0.0008449046959080708
16.29,-0.06435878382238672,-0.03340436131580482,0.004651007761908214,-0.032969651825075164,-0.02530635520125395,-0.0007983946182889887
16.3,-0.052438890125745846,-0.05872722190968355,0.004290656985279277,-0.03349404072633262,-0.025893627420350784,-0.0007554880484361959
16.31,-0.03775244478160844,-0.051400909495559755,0.0037936955479554407,-0.03387156517414871,-0.026407636515306383,-0.0007175510929566415
16.32,-0.024670374160641023,-0.04872418869595116,0.0032581332008661573,-0.03411826891575512,-0.026894878402265895,-0.0006849697609479799
16.330000000000002,-0.014202914656758464,-0.04909545823906658,0.0027071424872966033,-0.034260298062322704,-0.02738583298465656,-0.0006578983360750138
16.34,-0.005929913112878493,-0.050595490300523266,0.0021784621191578324,-0.03431959719345149,-0.027891787887661793,-0.0006361137148834355
16.35,0.0018314861752020128,-0.05211512954901873,0.0016836018672498733,-0.03430128233169947,-0.02841293918315198,-0.0006192776962109368
16.36,0.008793057785566605,-0.05310943610370539,0.0012213559010912076,-0.0342133517538438,-0.028944033544189035,-0.0006070641372000247
16.37,0.014862262549913352,-0.05339516925708246,0.0007896937826290208,-0.03406472912834467,-0.02947798523675986,-0.0005991671993737345
16.38,0.02013305949067362,-0.05293067276788779,0.0003849137679346054,-0.033863398533437936,-0.03000729196443874,-0.0005953180616943885
16.39,0.024686684581405632,-0.05175890860947427,4.306975977649754e-06,-0.03361653168762388,-0.03052488105053348,-0.0005952749919346119
16.4,0.028591806853790674,-0.049968662358591764,-0.0003539457324262742,-0.03333061361908597,-0.0310245676741194,-0.0005988144492588747
16.41,0.031909272084654994,-0.047667778236217206,-0.0006909031831242758,-0.03301152089823942,-0.03150124545648157,-0.0006057234810901175
16.42,0.034699225069778405,-0.04496818829932092,-0.0010071438752331345,-0.03266452864754164,-0.03195092733947478,-0.0006157949198424488
16.43,0.03702959276564982,-0.0419772724391424,-0.0013029099788257064,-0.03229423271988514,-0.0323707000638662,-0.0006288240196307059
16.44,0.03900151677576122,-0.03879346639546999,-0.0015793443521321016,-0.03190421755212752,-0.0327586347278209,-0.0006446174631520268
16.45,0.04079998553259931,-0.03533898916413675,-0.001837595045497175,-0.03149621769680153,-0.03311202461946227,-0.0006629934136069985
16.46,0.03964218899398825,-0.032051752600003675,-0.0020776126828956007,-0.03109979580686165,-0.033432542145462305,-0.0006837695404359545
16.47,0.03790557086753782,-0.028916164423365864,-0.0022988103957944338,-0.03072074009818627,-0.03372170378969596,-0.0007067576443938988
16.48,0.036712736047182254,-0.02587948425401443,-0.0025019961573670806,-0.03035361273771445,-0.0339804986322361,-0.0007317776059675696
16.490000000000002,0.0358363606228162,-0.02295570042918771,-0.0026879476699286486,-0.02999524913148629,-0.03421005563652798,-0.000758657082666856
16.5,0.03511223274517873,-0.020173627040510927,-0.0028574138372780685,-0.029644126804034502,-0.03441179190693309,-0.0007872312210396367
16.51,0.03444866511889966,-0.01754994041313565,-0.0030112088315054552,-0.029299640152845505,-0.034587291311064444,-0.0008173433093546913
16.52,0.033792706839608444,-0.015092187848252059,-0.0031501547450073783,-0.02896171308444942,-0.034738213189546965,-0.000848844856804765
16.53,0.033112081314989925,-0.012801810522784396,-0.003275071085867649,-0.02863059227129952,-0.034866231294774806,-0.0008815955676634415
16.54,0.0323870471132198,-0.010665311924739018,-0.003386761980610607,-0.02830672180016732,-0.034972884414022194,-0.0009154631874695476
16.55,0.03162608174254827,-0.008470449250460338,-0.003486008622411842,-0.027990460982741838,-0.0350575889065268,-0.000950323273693666
16.56,0.031212194357605333,-0.002870098585895181,-0.0035735369210710627,-0.027678339039165785,-0.03508628989238575,-0.0009860586429043766
16.57,0.036531858668681916,0.0496113962055022,-0.0036500558937668792,-0.027313020452478964,-0.03459017593033072,-0.0010225592018420454
16.580000000000002,0.05882462675672177,0.13449087811845525,-0.003709822137982665,-0.026724774184911745,-0.03324526714914617,-0.0010596574232218721
16.59,0.03320773003587639,0.06001003052366441,-0.0037431866911347526,-0.026392696884552983,-0.03264516684390953,-0.0010970892901332196
16.6,0.011921132321301153,-0.06339757399962423,-0.003791975674031868,-0.02627348556133997,-0.03327914258390577,-0.0011350090468735382
16.61,0.011376026425348074,-0.06772374766327927,-0.003834397538040095,-0.02615972529708649,-0.03395638006053856,-0.0011733530222539392
16.62,0.01430083457716301,-0.05728513991171058,-0.003870309778580683,-0.02601671695131486,-0.03452923145965567,-0.001212056120039746
16.63,0.015809413706483103,-0.04889471989947525,-0.0039014244936165588,-0.025858622814250026,-0.03501817865865042,-0.0012510703649759114
16.64,0.015698630550053216,-0.04342139500032935,-0.003927323555538375,-0.025701636508749494,-0.03545239260865372,-0.0012903436005312953
16.65,0.014300277866756334,-0.03974298818631311,-0.003948866871239073,-0.02555863373008193,-0.035849822490516846,-0.001329832269243686
16.66,0.011580930546737006,-0.04015603601811743,-0.0039650578315672,-0.025442824424614558,-0.03625138285069802,-0.001369482847559358
16.67,0.006613340198404594,-0.049005921036358424,-0.003977404113901699,-0.025376691022630512,-0.0367414420610616,-0.0014092568886983749
16.68,-0.0062159459138924344,-0.0906465755504142,-0.003987806042598812,-0.025438850481769436,-0.03764790781656574,-0.001449134949124363
16.69,-0.04483443288054423,-0.23718510120820535,-0.004004727597575692,-0.025887194810574877,-0.04001975882864779,-0.0014891822251001199
16.7,0.06466557429642544,0.18080807187690562,-0.004059029017269041,-0.02524053906761062,-0.03821167810987874,-0.0015297725152728103
16.71,0.049295669721168334,0.17330995271896968,-0.003964207988503431,-0.024747582370398938,-0.03647857858268904,-0.0015694145951578445
16.72,0.029582841655373532,0.1290544307880566,-0.003955811975147326,-0.024451753953845204,-0.035188034274808475,-0.001608972714909318
