time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
2.12,0.18285831058079857,0.14784493176724267,-0.0020356137320310056,-0.056148811734437205,-0.0669347165896174,-0.002127146965768979
2.13,0.20661568286707452,0.12006240430816673,-0.0021665419047471775,-0.05408265490576646,-0.06573409254653574,-0.002148812384816451
2.14,0.2358250696351237,0.09866595498197672,-0.002294053263779919,-0.05172440420941522,-0.06474743299671597,-0.00217175291745425
2.15,0.2656341292882757,0.0837187253867481,-0.0024407396470357695,-0.049068062916532464,-0.06391024574284848,-0.0021961603139246076
2.16,0.2132050595556,0.07505184904100493,-0.0026128668551916572,-0.04693601232097647,-0.06315972725243843,-0.0022222889824765244
2.17,0.1586420795632872,0.07249245759942663,-0.0028191744867223385,-0.0453495915253436,-0.06243480267644416,-0.0022504807273437477
2.18,0.05767635064149851,0.09025908686351139,-0.0030709221422592636,-0.04477282801892861,-0.061532211807809045,-0.0022811899487663405
2.19,0.06789308393315946,0.08399848619683667,-0.0034182488758647545,-0.04409389717959702,-0.06069222694584068,-0.002315372437524988
2.2,0.022732345420049316,0.09658984452098604,-0.0037449547167039497,-0.04386657372539653,-0.05972632850063082,-0.0023528219846920277
2.21,-0.012987665257937375,0.11470640187844536,-0.004155056924240334,-0.0439964503779759,-0.05857926448184636,-0.002394372553934431
2.22,-0.047556690153914005,0.13447044642008207,-0.004596182395117823,-0.04447201727951504,-0.05723456001764554,-0.0024403343778856093
