time,xi_x,xi_y,xi_z,dx_x,dx_y,dx_z,x_x,x_y,x_z,d_sigma_x,d_sigma_y,d_sigma_z,sigma_x,sigma_y,sigma_z,delta_x,delta_y,delta_z
0.62,0.15139598043222102,0.1054332890973051,-0.0900063765876884,-3.745614420909587,-1.6319150707511931,0.8877919883721777,0.706349738460305,0.9350635840232756,1.465633050619873,-0.005540111638894257,0.003982977273549099,-0.03402573877867096,0.046287569779669184,0.0372055910115048,0.04079618656938885,2.0976439557953217,1.4391379189845122,-1.2223977048139083
0.63,0.15241908301589202,0.10713698746460054,-0.08910643158048726,-3.746191886182505,-1.340008065359536,0.7715063251714529,0.66888781959848,0.9216635033696803,1.4733481138715874,-0.004147444553099927,0.005471070763011648,-0.03290485638346893,0.04624609533413818,0.037260301719134914,0.040467138005554154,2.111705138173392,1.4635648016163163,-1.2092119261074354
0.64,0.15351228708357145,0.10863948681894553,-0.08824614771098549,-3.7140595668751213,-1.0627283041877509,0.6431673186337181,0.6317472239297288,0.9110362203278027,1.4797797870579246,-0.0027778485392927488,0.006677050283047381,-0.03182610927973484,0.04621831684874526,0.037327072221965386,0.04014887691275681,2.1267255971136865,1.4851209774486254,-1.1966089600906782
0.65,0.15466464411886338,0.10995160588571606,-0.08741139051687075,-3.649146233714373,-0.8023878771393915,0.5043687662891518,0.5952557615925851,0.9030123415564089,1.484823474720816,-0.001440501677945183,0.007626720375249363,-0.03079966425340243,0.0462039118319658,0.03740333942571788,0.039840880270222784,2.142549918721416,1.50395914782184,-1.1843864640354922
0.66,0.15585243637683832,0.11108679195991211,-0.08657698174040052,-3.5535394000977147,-0.5602847048545145,0.3579593798512748,0.5597203675916079,0.8974094945078637,1.4884030685193288,-0.00015682085307727744,0.008347143330384513,-0.029846264239214257,0.04620234362343503,0.037486810859021724,0.03954241762783064,2.1588480251065754,1.520270467714436,-1.1721849417419723
0.67,0.15704229419668625,0.11205889719832896,-0.0857103348591588,-3.4312140261068866,-0.3373218123582806,0.2077085012782951,0.525408227330539,0.8940362763842808,1.4904801535321117,0.0010434742226622384,0.008864373941859113,-0.028993000912493197,0.04621277836566166,0.03757545459844031,0.03925248761870571,2.175159430763816,1.5342523427205248,-1.1595398766749114
0.68,0.15819781013983636,0.11287835576702099,-0.08477952647962028,-3.2872579933316373,-0.13505264586256538,0.057471965650603085,0.49253564739722266,0.8926857499256552,1.4910548731886177,0.002129535184003578,0.00919970449932192,-0.028264916294117107,0.04623407371750169,0.03766745164343353,0.03896983845576454,2.19098492557854,1.5460535359380472,-1.1459970129436126
0.6900000000000001,0.1592855193896019,0.11355514106449405,-0.08375948657349697,-3.1271600730128903,0.0454624881581025,-0.08932065211143825,0.46126404666709375,0.8931403748072362,1.4901616666675033,0.0030754541104067445,0.00937288573181938,-0.027678972972510818,0.046264828258605756,0.03776118050075173,0.03869304872603943,2.2058685514010796,1.5558162897951604,-1.1312007005054154
0.7000000000000001,0.16027901407985135,0.1141091807935275,-0.08263552644452132,-2.9561806607369996,0.2052160688856446,-0.2300678724449261,0.43170224005972374,0.8951925354960927,1.487860987943054,0.003864068256215214,0.009412624431621053,-0.027241018081629542,0.04630346894116791,0.03785530674506794,0.03842063854522314,2.21945314403767,1.5638250032484415,-1.114944165515889
0.71,0.16116039112617714,0.11456431390977995,-0.0814032557785569,-2.7789511542710996,0.3461563304523323,-0.363151402124695,0.40391272851701276,0.898654098800616,1.4842294739218072,0.0044878474312004535,0.009350040436830284,-0.02694650831368285,0.04634834741547991,0.03794880714943625,0.03815117346208631,2.231498972810955,1.5704198480873242,-1.0971682188731815
0.72,0.1619185964444526,0.1149417149093428,-0.08006395928419785,-2.5994659239912195,0.4702050736631187,-0.48753458505909963,0.3779180692771006,0.9033561495372472,1.4793541280712161,0.0049466170926973085,0.009211941117807806,-0.02678571114873521,0.046397813586406884,0.03804092656061433,0.03788331635059896,2.241860089417774,1.5759028944696567,-1.077895365590213
0.73,0.16254827170478348,0.1152592246421783,-0.07862205489057095,-2.42107939428695,0.5791110087424716,-0.6025173633250736,0.3537072753342311,0.9091472596246719,1.4733289544379653,0.005245931244245383,0.009020370340482337,-0.02674651717784944,0.046450272898849336,0.03813113026401915,0.037615851178820464,2.2504678250025933,1.5805286092223656,-1.0571935618290984
0.74,0.1630495171013937,0.1155316454730555,-0.07708531226171123,-2.246436161075868,0.6744331061701745,-0.7077843123157392,0.3312429137234724,0.9158915906863736,1.466251111314808,0.0053964641532042446,0.00879314932587437,-0.026814329535068918,0.046504237540381375,0.0382190617572779,0.03734770788346978,2.257327007235164,1.5845081078843712,-1.0351791064961195
0.75,0.1634252265371468,0.11577063621412287,-0.07546020077149951,-2.0776899854044406,0.7574871017441237,-0.8029105465354652,0.310466013869428,0.9234664617038149,1.4582220058494533,0.005411009031387359,0.0085439909138329,-0.026976827110033935,0.046558347630695246,0.038304501666416226,0.03707793961236944,2.2624794699513466,1.588007676855253,-1.0119506178199165
0.76,0.16368422711593977,0.11598581273734054,-0.07376055110120139,-1.9161217006736297,0.8294243063888563,-0.8883361064113685,0.29130479686269173,0.9317607047677035,1.4493386447853396,0.0053074763089420995,0.008283816763215962,-0.027215153287501598,0.046611422393784664,0.038387339834048385,0.036805788079494424,2.2660465521881186,1.591164490251375,-0.9877111361288307
0.77,0.16383532923109562,0.11618442954602459,-0.07199709661103548,-1.762833583003375,0.8912377013660321,-0.9643132072706503,0.27367646103265797,0.9406730817813638,1.4396955127126332,0.005102597265588149,0.008020585574518527,-0.027514703528623313,0.04666244836644055,0.03846754568979357,0.03653064104420819,2.2681484500112177,1.5940820668718345,-0.9626199713014663
0.78,0.16388563061749173,0.11637171205599484,-0.07018323222951262,-1.6194579454004474,0.9435989492440635,-1.0317363103762485,0.2574818815786535,0.9501090712738044,1.4293781496088707,0.004810300157083641,0.007759784174828949,-0.027859106889353294,0.04671055136801138,0.038545143531541856,0.03625204997531466,2.2688814141091567,1.5968350064359167,-0.9368736278649328
